"company";"position";"level";"salary1B2BMin";"salary1B2BMax";"salary1UoPMin";"salary1UoPMax";"salary1UZMin";"salary1UZMax";"salary1UoDMin";"salary1UoDMax";"salary2B2BMin";"salary2B2BMax";"salary2UoPMin";"salary2UoPMax";"salary2UZMin";"salary2UZMax";"salary2UoDMin";"salary2UoDMax";"salary3B2BMin";"salary3B2BMax";"salary3UZMin";"salary3UZMax";"url";"english";"communication_skills";"problem_solving";"team_player";"git";"proactivity";"sql";"polish";"java";"javascript";"python";"critical_thinking";"linux";"rest";"typescript";".net";"html";"css";"react";"docker";"aws";"spring";"jira";"angular";"php";"leadership_skills";"c.";"mysql";"c..";"azure";"postgresql";"jenkins";"kubernetes";"hibernate";"business_analysis";"ci.cd";"windows";"node";"agile";"android";"scrum";"selenium";"kotlin";"ios";"ms_sql";"microservices";"rest_api";"c";"terraform";"analytical_skills";"etl";".net_core";"maven";"project_management";"symfony";"entity_framework";"microsoft";"node.js";"swift";"ux";"redux";"ansible";"spark";"sql_server";"visual_studio";"junit";"ms_office";"spring_boot";"vue.js";"windows_server";"confluence";"figma";"machine_learning";"api";"nosql";"bash";"django";"ui";"scala";"testing";"postman";"cloud";"jquery";"product_management";"oop";"backlog_management";"html5";"mvc";"security";"tdd";"team_management"
"Sofomo";"Testing";"Mid";11000;16000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/qa-automation-cypress-engineer-remote-sofomo-pdpqjrex";1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Sofomo";"Backend";"Mid";10000;16000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/python-mid-developer-remote-wroclaw-sofomo-hedwp3p1";1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AVENGA";"DevOps";"Senior";25200;27720;NA;NA;NA;NA;NA;NA;24000;26400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/kubernetes-expert-w-aws-avenga-remote-s5owlrvt";1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CodePole";"Backend";"Mid";17000;25000;NA;NA;NA;NA;NA;NA;NA;NA;15000;22500;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/remote-backend-net-developer-codepole-d8zzbsmd";1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CodePole";"Product Management";"Mid";15000;25000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/product-owner-fully-remote-codepole-xf9yidhw";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ESCOLA";"Mobile";"Mid";12000;20000;NA;NA;NA;NA;NA;NA;NA;NA;10000;16000;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/android-developer-mid-senior-escola-remote-i35xqe7s";0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Sky and Space Co";"Backend";"Expert";26000;30000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/lead-python-developer-sky-and-space-co-remote-jjrdccer";1;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Game Jolt";"Business Intelligence";"Mid";NA;NA;19565;26680;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/data-analyst-product-game-jolt-remote-hcgalkgo";1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Codibly";"Mobile";"Senior";21000;28500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/senior-react-native-developer-codibly-remote-tgmo8dnm";1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Codeaddict";"Mobile";"Mid";7000;10000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/ios-developer-codeaddict-poznan-y9mjkc9q";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"SaaS Native";"Frontend";"Mid";9000;18000;NA;NA;NA;NA;NA;NA;NA;NA;8000;16000;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/remote-frontend-developer-saas-native-bjojcngr";0;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PROMED (Program Kariera)";"Inne";"Trainee";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/staz-w-dziale-prawnym-promed-program-kariera-warszawa-6bhtp9nc";1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deloitte Advisory";"Frontend";"Trainee";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/trainee-martech-lab-deloitte-advisory-remote-awhqjgsv";1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ŻABKA (Program Kariera)";"Business Analyst";"Trainee";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/staz-w-dziale-analiz-biznesowych-zabka-program-kariera-poznan-e2oehjf1";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Exorigo-Upos";"Support";"Trainee";NA;NA;NA;NA;3500;5500;NA;NA;NA;NA;3500;5500;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/mlodszy-specjalista-ii-linii-wsparcia-exorigo-upos-remote-rwve0sp5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Spartez (an Appfire company)";"Fullstack";"Trainee";7000;9000;NA;NA;NA;NA;NA;NA;NA;NA;7000;9000;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/software-developer-intern-spartez-an-appfire-company-remote-og8zbs3z";0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"DahliaMatic Sp. z o.o.";"Testing";"Junior";5000;10000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;10000;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-manual-tester-remote-dahliamatic-rqqfsivv";0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Power Media";"Big Data";"Junior";NA;NA;8000;15000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-data-science-power-media-wroclaw-w73e8u9s";1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Power Media";"IT Administrator";"Junior";NA;NA;8000;15000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-platform-engineer-power-media-remote-6enyvcs2";1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Power Media";"DevOps";"Junior";10000;15000;NA;NA;NA;NA;NA;NA;NA;NA;8000;14000;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-devops-engineer-power-media-wroclaw-tqusgx7r";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"FIS Techlology Services (Poland) Sp. z o.o.";"Support";"Junior";NA;NA;8000;12000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-technical-support-engineer-fis-techlology-services-poland-warszawa-tgfgqasl";1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Power Media";"DevOps";"Junior";NA;NA;10000;15000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-devops-engineer-power-media-wroclaw-toaxgjd1";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Devqube";"Frontend";"Junior";10000;15000;NA;NA;NA;NA;NA;NA;NA;NA;10000;15000;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-remote-javascript-developer-devqube-0l407jaz";0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Marketplanet";"Frontend";"Junior";7000;12000;NA;NA;NA;NA;NA;NA;NA;NA;7000;11000;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-frontend-developer-marketplanet-warszawa-olwfcd90";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Appsilon";"DevOps";"Junior";9000;14000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-infrastrucsture-engineer-appsilon-remote-sxbhtxi1";1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Spyrosoft";"IT Administrator";"Junior";NA;NA;4000;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-it-administrator-spyrosoft-wroclaw-lcztxjld";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Frontkom";"HR";"Junior";NA;NA;4500;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-recruitment-specialist-frontkom-remote-4msqyihx";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Logonet Sp. z o. o.";"Design";"Junior";4800;7200;NA;NA;NA;NA;NA;NA;NA;NA;4000;6000;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-web-desinger-logonet-bydgoszcz-rfpzdnu6";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dataedo sp. z o.o.";"Backend";"Junior";6000;9000;NA;NA;NA;NA;NA;NA;NA;NA;5000;7500;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-net-developer-dataedo-remote-g0phhbji";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Logonet Sp. z o. o.";"Frontend";"Junior";NA;NA;4000;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-frontend-developer-logonet-bydgoszcz-cpihysso";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ramp Network";"Product Management";"Junior";5000;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-product-manager-ramp-network-warszawa-ygm9iinl";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Devire Sp. z o.o.";"Fullstack";"Junior";NA;NA;10000;15000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-fullstack-developer-net-js-devire-poznan-u29udcnd";1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"Frontkom";"HR";"Junior";NA;NA;4000;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-recruitment-specialis-frontkom-warszawa-6zzkgnsx";1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"FarmaProm";"Backend";"Junior";5000;9000;NA;NA;NA;NA;NA;NA;NA;NA;4100;7500;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-php-developer-farmaprom-krakow-jcdv9wim";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MP Rekrutacja";"Frontend";"Junior";7000;10000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-angular-developer-mp-rekrutacja-remote-8rcrkmoe";1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CERP Polska sp. z o.o.";"Backend";"Junior";8000;12000;NA;NA;NA;NA;NA;NA;NA;NA;6000;10000;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/remote-junior-python-developer-cerp-polska-jyegecnp";0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"SmartRecruiters Inc.";"Backend";"Junior";NA;NA;8000;12000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-backend-software-engineer-smartrecruiters-remote-87ygnbgr";1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Onwelo S.A.";"Backend";"Junior";5775;10500;NA;NA;NA;NA;NA;NA;NA;NA;3750;7500;NA;NA;NA;NA;5500;10000;NA;NA;"https://nofluffjobs.com/pl/job/junior-java-developer-onwelo-remote-bwlpopdj";1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Get IT Dan";"Backend";"Junior";7000;11000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/remote-junior-ruby-developer-get-it-dan-e7r52gbm";0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Appsilon";"DevOps";"Junior";9000;14000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-devops-engineer-appsilon-remote-crzzwy4o";1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"GN";"Backend";"Senior";26880;30240;NA;NA;NA;NA;NA;NA;NA;NA;26000;28000;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/senior-net-engineer-gn-remote-vjn3pgpm";1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ProData Consult";"IT Administrator";"Junior";9240;12600;NA;NA;NA;NA;NA;NA;8800;12000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-it-configuration-manager-prodata-consult-warsaw-iz40epwa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Link Group";"Security";"Junior";NA;NA;13000;17000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"https://nofluffjobs.com/pl/job/junior-soc-engineer-link-group-warszawa-vvpvcsrd";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
